image_id,input_path,target_path
1f7288cb-a36b-4c0b-913e-9ce62260457f_g3,automatic-lens-correction\lens-correction-train-cleaned\1f7288cb-a36b-4c0b-913e-9ce62260457f_g3_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1f7288cb-a36b-4c0b-913e-9ce62260457f_g3_generated.jpg
1f7288cb-a36b-4c0b-913e-9ce62260457f_g6,automatic-lens-correction\lens-correction-train-cleaned\1f7288cb-a36b-4c0b-913e-9ce62260457f_g6_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1f7288cb-a36b-4c0b-913e-9ce62260457f_g6_generated.jpg
1f7288cb-a36b-4c0b-913e-9ce62260457f_g8,automatic-lens-correction\lens-correction-train-cleaned\1f7288cb-a36b-4c0b-913e-9ce62260457f_g8_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1f7288cb-a36b-4c0b-913e-9ce62260457f_g8_generated.jpg
1f7288cb-a36b-4c0b-913e-9ce62260457f_g9,automatic-lens-correction\lens-correction-train-cleaned\1f7288cb-a36b-4c0b-913e-9ce62260457f_g9_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1f7288cb-a36b-4c0b-913e-9ce62260457f_g9_generated.jpg
1f77788b-5653-4bba-b1e9-e38d3860eb4e_g0,automatic-lens-correction\lens-correction-train-cleaned\1f77788b-5653-4bba-b1e9-e38d3860eb4e_g0_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1f77788b-5653-4bba-b1e9-e38d3860eb4e_g0_generated.jpg
1f77788b-5653-4bba-b1e9-e38d3860eb4e_g11,automatic-lens-correction\lens-correction-train-cleaned\1f77788b-5653-4bba-b1e9-e38d3860eb4e_g11_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1f77788b-5653-4bba-b1e9-e38d3860eb4e_g11_generated.jpg
1f77788b-5653-4bba-b1e9-e38d3860eb4e_g4,automatic-lens-correction\lens-correction-train-cleaned\1f77788b-5653-4bba-b1e9-e38d3860eb4e_g4_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1f77788b-5653-4bba-b1e9-e38d3860eb4e_g4_generated.jpg
1f77788b-5653-4bba-b1e9-e38d3860eb4e_g7,automatic-lens-correction\lens-correction-train-cleaned\1f77788b-5653-4bba-b1e9-e38d3860eb4e_g7_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1f77788b-5653-4bba-b1e9-e38d3860eb4e_g7_generated.jpg
1f77788b-5653-4bba-b1e9-e38d3860eb4e_g8,automatic-lens-correction\lens-correction-train-cleaned\1f77788b-5653-4bba-b1e9-e38d3860eb4e_g8_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1f77788b-5653-4bba-b1e9-e38d3860eb4e_g8_generated.jpg
1f9227e6-9486-4b9f-89b5-8ebe221ae70a_g0,automatic-lens-correction\lens-correction-train-cleaned\1f9227e6-9486-4b9f-89b5-8ebe221ae70a_g0_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1f9227e6-9486-4b9f-89b5-8ebe221ae70a_g0_generated.jpg
1f923cdb-709d-4145-b30a-aeda157bf752_g1,automatic-lens-correction\lens-correction-train-cleaned\1f923cdb-709d-4145-b30a-aeda157bf752_g1_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1f923cdb-709d-4145-b30a-aeda157bf752_g1_generated.jpg
1fed6773-c4aa-42a1-b838-5267f5bd088b_g0,automatic-lens-correction\lens-correction-train-cleaned\1fed6773-c4aa-42a1-b838-5267f5bd088b_g0_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1fed6773-c4aa-42a1-b838-5267f5bd088b_g0_generated.jpg
1fed6773-c4aa-42a1-b838-5267f5bd088b_g1,automatic-lens-correction\lens-correction-train-cleaned\1fed6773-c4aa-42a1-b838-5267f5bd088b_g1_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1fed6773-c4aa-42a1-b838-5267f5bd088b_g1_generated.jpg
1fed6773-c4aa-42a1-b838-5267f5bd088b_g10,automatic-lens-correction\lens-correction-train-cleaned\1fed6773-c4aa-42a1-b838-5267f5bd088b_g10_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1fed6773-c4aa-42a1-b838-5267f5bd088b_g10_generated.jpg
1fed6773-c4aa-42a1-b838-5267f5bd088b_g11,automatic-lens-correction\lens-correction-train-cleaned\1fed6773-c4aa-42a1-b838-5267f5bd088b_g11_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1fed6773-c4aa-42a1-b838-5267f5bd088b_g11_generated.jpg
1fed6773-c4aa-42a1-b838-5267f5bd088b_g12,automatic-lens-correction\lens-correction-train-cleaned\1fed6773-c4aa-42a1-b838-5267f5bd088b_g12_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1fed6773-c4aa-42a1-b838-5267f5bd088b_g12_generated.jpg
1fed6773-c4aa-42a1-b838-5267f5bd088b_g13,automatic-lens-correction\lens-correction-train-cleaned\1fed6773-c4aa-42a1-b838-5267f5bd088b_g13_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1fed6773-c4aa-42a1-b838-5267f5bd088b_g13_generated.jpg
1fed6773-c4aa-42a1-b838-5267f5bd088b_g14,automatic-lens-correction\lens-correction-train-cleaned\1fed6773-c4aa-42a1-b838-5267f5bd088b_g14_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1fed6773-c4aa-42a1-b838-5267f5bd088b_g14_generated.jpg
1fed6773-c4aa-42a1-b838-5267f5bd088b_g2,automatic-lens-correction\lens-correction-train-cleaned\1fed6773-c4aa-42a1-b838-5267f5bd088b_g2_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1fed6773-c4aa-42a1-b838-5267f5bd088b_g2_generated.jpg
1fed6773-c4aa-42a1-b838-5267f5bd088b_g3,automatic-lens-correction\lens-correction-train-cleaned\1fed6773-c4aa-42a1-b838-5267f5bd088b_g3_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1fed6773-c4aa-42a1-b838-5267f5bd088b_g3_generated.jpg
1fed6773-c4aa-42a1-b838-5267f5bd088b_g4,automatic-lens-correction\lens-correction-train-cleaned\1fed6773-c4aa-42a1-b838-5267f5bd088b_g4_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1fed6773-c4aa-42a1-b838-5267f5bd088b_g4_generated.jpg
1fed6773-c4aa-42a1-b838-5267f5bd088b_g5,automatic-lens-correction\lens-correction-train-cleaned\1fed6773-c4aa-42a1-b838-5267f5bd088b_g5_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1fed6773-c4aa-42a1-b838-5267f5bd088b_g5_generated.jpg
1fed6773-c4aa-42a1-b838-5267f5bd088b_g6,automatic-lens-correction\lens-correction-train-cleaned\1fed6773-c4aa-42a1-b838-5267f5bd088b_g6_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1fed6773-c4aa-42a1-b838-5267f5bd088b_g6_generated.jpg
1fed6773-c4aa-42a1-b838-5267f5bd088b_g7,automatic-lens-correction\lens-correction-train-cleaned\1fed6773-c4aa-42a1-b838-5267f5bd088b_g7_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1fed6773-c4aa-42a1-b838-5267f5bd088b_g7_generated.jpg
1fed6773-c4aa-42a1-b838-5267f5bd088b_g8,automatic-lens-correction\lens-correction-train-cleaned\1fed6773-c4aa-42a1-b838-5267f5bd088b_g8_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1fed6773-c4aa-42a1-b838-5267f5bd088b_g8_generated.jpg
1fed6773-c4aa-42a1-b838-5267f5bd088b_g9,automatic-lens-correction\lens-correction-train-cleaned\1fed6773-c4aa-42a1-b838-5267f5bd088b_g9_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1fed6773-c4aa-42a1-b838-5267f5bd088b_g9_generated.jpg
1ff07a6e-b4db-4687-a32f-b6b0c819c407_g0,automatic-lens-correction\lens-correction-train-cleaned\1ff07a6e-b4db-4687-a32f-b6b0c819c407_g0_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1ff07a6e-b4db-4687-a32f-b6b0c819c407_g0_generated.jpg
1ff07a6e-b4db-4687-a32f-b6b0c819c407_g1,automatic-lens-correction\lens-correction-train-cleaned\1ff07a6e-b4db-4687-a32f-b6b0c819c407_g1_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1ff07a6e-b4db-4687-a32f-b6b0c819c407_g1_generated.jpg
1ff07a6e-b4db-4687-a32f-b6b0c819c407_g10,automatic-lens-correction\lens-correction-train-cleaned\1ff07a6e-b4db-4687-a32f-b6b0c819c407_g10_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1ff07a6e-b4db-4687-a32f-b6b0c819c407_g10_generated.jpg
1ff07a6e-b4db-4687-a32f-b6b0c819c407_g11,automatic-lens-correction\lens-correction-train-cleaned\1ff07a6e-b4db-4687-a32f-b6b0c819c407_g11_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1ff07a6e-b4db-4687-a32f-b6b0c819c407_g11_generated.jpg
1ff07a6e-b4db-4687-a32f-b6b0c819c407_g12,automatic-lens-correction\lens-correction-train-cleaned\1ff07a6e-b4db-4687-a32f-b6b0c819c407_g12_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1ff07a6e-b4db-4687-a32f-b6b0c819c407_g12_generated.jpg
1ff07a6e-b4db-4687-a32f-b6b0c819c407_g2,automatic-lens-correction\lens-correction-train-cleaned\1ff07a6e-b4db-4687-a32f-b6b0c819c407_g2_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1ff07a6e-b4db-4687-a32f-b6b0c819c407_g2_generated.jpg
1ff07a6e-b4db-4687-a32f-b6b0c819c407_g3,automatic-lens-correction\lens-correction-train-cleaned\1ff07a6e-b4db-4687-a32f-b6b0c819c407_g3_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1ff07a6e-b4db-4687-a32f-b6b0c819c407_g3_generated.jpg
1ff07a6e-b4db-4687-a32f-b6b0c819c407_g4,automatic-lens-correction\lens-correction-train-cleaned\1ff07a6e-b4db-4687-a32f-b6b0c819c407_g4_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1ff07a6e-b4db-4687-a32f-b6b0c819c407_g4_generated.jpg
1ff07a6e-b4db-4687-a32f-b6b0c819c407_g5,automatic-lens-correction\lens-correction-train-cleaned\1ff07a6e-b4db-4687-a32f-b6b0c819c407_g5_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1ff07a6e-b4db-4687-a32f-b6b0c819c407_g5_generated.jpg
1ff07a6e-b4db-4687-a32f-b6b0c819c407_g6,automatic-lens-correction\lens-correction-train-cleaned\1ff07a6e-b4db-4687-a32f-b6b0c819c407_g6_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1ff07a6e-b4db-4687-a32f-b6b0c819c407_g6_generated.jpg
1ff07a6e-b4db-4687-a32f-b6b0c819c407_g7,automatic-lens-correction\lens-correction-train-cleaned\1ff07a6e-b4db-4687-a32f-b6b0c819c407_g7_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1ff07a6e-b4db-4687-a32f-b6b0c819c407_g7_generated.jpg
1ff07a6e-b4db-4687-a32f-b6b0c819c407_g8,automatic-lens-correction\lens-correction-train-cleaned\1ff07a6e-b4db-4687-a32f-b6b0c819c407_g8_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1ff07a6e-b4db-4687-a32f-b6b0c819c407_g8_generated.jpg
1ff07a6e-b4db-4687-a32f-b6b0c819c407_g9,automatic-lens-correction\lens-correction-train-cleaned\1ff07a6e-b4db-4687-a32f-b6b0c819c407_g9_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1ff07a6e-b4db-4687-a32f-b6b0c819c407_g9_generated.jpg
1ff82113-d29f-4693-9e7f-32b9be552751_g0,automatic-lens-correction\lens-correction-train-cleaned\1ff82113-d29f-4693-9e7f-32b9be552751_g0_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1ff82113-d29f-4693-9e7f-32b9be552751_g0_generated.jpg
1ff82113-d29f-4693-9e7f-32b9be552751_g1,automatic-lens-correction\lens-correction-train-cleaned\1ff82113-d29f-4693-9e7f-32b9be552751_g1_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\1ff82113-d29f-4693-9e7f-32b9be552751_g1_generated.jpg
2030145a-cd79-45db-9b34-61733757b42d_g0,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g0_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g0_generated.jpg
2030145a-cd79-45db-9b34-61733757b42d_g1,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g1_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g1_generated.jpg
2030145a-cd79-45db-9b34-61733757b42d_g10,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g10_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g10_generated.jpg
2030145a-cd79-45db-9b34-61733757b42d_g11,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g11_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g11_generated.jpg
2030145a-cd79-45db-9b34-61733757b42d_g12,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g12_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g12_generated.jpg
2030145a-cd79-45db-9b34-61733757b42d_g13,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g13_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g13_generated.jpg
2030145a-cd79-45db-9b34-61733757b42d_g14,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g14_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g14_generated.jpg
2030145a-cd79-45db-9b34-61733757b42d_g15,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g15_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g15_generated.jpg
2030145a-cd79-45db-9b34-61733757b42d_g16,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g16_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g16_generated.jpg
2030145a-cd79-45db-9b34-61733757b42d_g17,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g17_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g17_generated.jpg
2030145a-cd79-45db-9b34-61733757b42d_g18,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g18_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g18_generated.jpg
2030145a-cd79-45db-9b34-61733757b42d_g19,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g19_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g19_generated.jpg
2030145a-cd79-45db-9b34-61733757b42d_g2,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g2_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g2_generated.jpg
2030145a-cd79-45db-9b34-61733757b42d_g3,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g3_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g3_generated.jpg
2030145a-cd79-45db-9b34-61733757b42d_g5,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g5_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g5_generated.jpg
2030145a-cd79-45db-9b34-61733757b42d_g6,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g6_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g6_generated.jpg
2030145a-cd79-45db-9b34-61733757b42d_g7,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g7_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g7_generated.jpg
2030145a-cd79-45db-9b34-61733757b42d_g8,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g8_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g8_generated.jpg
2030145a-cd79-45db-9b34-61733757b42d_g9,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g9_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\2030145a-cd79-45db-9b34-61733757b42d_g9_generated.jpg
2037cea2-5b70-4421-acfa-b52232e95fde_g0,automatic-lens-correction\lens-correction-train-cleaned\2037cea2-5b70-4421-acfa-b52232e95fde_g0_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\2037cea2-5b70-4421-acfa-b52232e95fde_g0_generated.jpg
2037cea2-5b70-4421-acfa-b52232e95fde_g2,automatic-lens-correction\lens-correction-train-cleaned\2037cea2-5b70-4421-acfa-b52232e95fde_g2_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\2037cea2-5b70-4421-acfa-b52232e95fde_g2_generated.jpg
2037cea2-5b70-4421-acfa-b52232e95fde_g3,automatic-lens-correction\lens-correction-train-cleaned\2037cea2-5b70-4421-acfa-b52232e95fde_g3_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\2037cea2-5b70-4421-acfa-b52232e95fde_g3_generated.jpg
2037cea2-5b70-4421-acfa-b52232e95fde_g5,automatic-lens-correction\lens-correction-train-cleaned\2037cea2-5b70-4421-acfa-b52232e95fde_g5_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\2037cea2-5b70-4421-acfa-b52232e95fde_g5_generated.jpg
203a5508-269d-4380-92a5-e797696ccbe3_g1,automatic-lens-correction\lens-correction-train-cleaned\203a5508-269d-4380-92a5-e797696ccbe3_g1_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\203a5508-269d-4380-92a5-e797696ccbe3_g1_generated.jpg
203a5508-269d-4380-92a5-e797696ccbe3_g10,automatic-lens-correction\lens-correction-train-cleaned\203a5508-269d-4380-92a5-e797696ccbe3_g10_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\203a5508-269d-4380-92a5-e797696ccbe3_g10_generated.jpg
203a5508-269d-4380-92a5-e797696ccbe3_g11,automatic-lens-correction\lens-correction-train-cleaned\203a5508-269d-4380-92a5-e797696ccbe3_g11_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\203a5508-269d-4380-92a5-e797696ccbe3_g11_generated.jpg
203a5508-269d-4380-92a5-e797696ccbe3_g13,automatic-lens-correction\lens-correction-train-cleaned\203a5508-269d-4380-92a5-e797696ccbe3_g13_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\203a5508-269d-4380-92a5-e797696ccbe3_g13_generated.jpg
203a5508-269d-4380-92a5-e797696ccbe3_g14,automatic-lens-correction\lens-correction-train-cleaned\203a5508-269d-4380-92a5-e797696ccbe3_g14_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\203a5508-269d-4380-92a5-e797696ccbe3_g14_generated.jpg
203a5508-269d-4380-92a5-e797696ccbe3_g15,automatic-lens-correction\lens-correction-train-cleaned\203a5508-269d-4380-92a5-e797696ccbe3_g15_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\203a5508-269d-4380-92a5-e797696ccbe3_g15_generated.jpg
203a5508-269d-4380-92a5-e797696ccbe3_g16,automatic-lens-correction\lens-correction-train-cleaned\203a5508-269d-4380-92a5-e797696ccbe3_g16_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\203a5508-269d-4380-92a5-e797696ccbe3_g16_generated.jpg
203a5508-269d-4380-92a5-e797696ccbe3_g17,automatic-lens-correction\lens-correction-train-cleaned\203a5508-269d-4380-92a5-e797696ccbe3_g17_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\203a5508-269d-4380-92a5-e797696ccbe3_g17_generated.jpg
203a5508-269d-4380-92a5-e797696ccbe3_g2,automatic-lens-correction\lens-correction-train-cleaned\203a5508-269d-4380-92a5-e797696ccbe3_g2_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\203a5508-269d-4380-92a5-e797696ccbe3_g2_generated.jpg
203a5508-269d-4380-92a5-e797696ccbe3_g3,automatic-lens-correction\lens-correction-train-cleaned\203a5508-269d-4380-92a5-e797696ccbe3_g3_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\203a5508-269d-4380-92a5-e797696ccbe3_g3_generated.jpg
203a5508-269d-4380-92a5-e797696ccbe3_g6,automatic-lens-correction\lens-correction-train-cleaned\203a5508-269d-4380-92a5-e797696ccbe3_g6_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\203a5508-269d-4380-92a5-e797696ccbe3_g6_generated.jpg
203a5508-269d-4380-92a5-e797696ccbe3_g8,automatic-lens-correction\lens-correction-train-cleaned\203a5508-269d-4380-92a5-e797696ccbe3_g8_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\203a5508-269d-4380-92a5-e797696ccbe3_g8_generated.jpg
203a5508-269d-4380-92a5-e797696ccbe3_g9,automatic-lens-correction\lens-correction-train-cleaned\203a5508-269d-4380-92a5-e797696ccbe3_g9_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\203a5508-269d-4380-92a5-e797696ccbe3_g9_generated.jpg
2050f5e6-c4cb-4990-b750-b0c62f721662_g0,automatic-lens-correction\lens-correction-train-cleaned\2050f5e6-c4cb-4990-b750-b0c62f721662_g0_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\2050f5e6-c4cb-4990-b750-b0c62f721662_g0_generated.jpg
20531c99-9511-4d7c-95cf-ac48036ed85a_g0,automatic-lens-correction\lens-correction-train-cleaned\20531c99-9511-4d7c-95cf-ac48036ed85a_g0_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\20531c99-9511-4d7c-95cf-ac48036ed85a_g0_generated.jpg
20531c99-9511-4d7c-95cf-ac48036ed85a_g1,automatic-lens-correction\lens-correction-train-cleaned\20531c99-9511-4d7c-95cf-ac48036ed85a_g1_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\20531c99-9511-4d7c-95cf-ac48036ed85a_g1_generated.jpg
20531c99-9511-4d7c-95cf-ac48036ed85a_g10,automatic-lens-correction\lens-correction-train-cleaned\20531c99-9511-4d7c-95cf-ac48036ed85a_g10_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\20531c99-9511-4d7c-95cf-ac48036ed85a_g10_generated.jpg
20531c99-9511-4d7c-95cf-ac48036ed85a_g11,automatic-lens-correction\lens-correction-train-cleaned\20531c99-9511-4d7c-95cf-ac48036ed85a_g11_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\20531c99-9511-4d7c-95cf-ac48036ed85a_g11_generated.jpg
20531c99-9511-4d7c-95cf-ac48036ed85a_g12,automatic-lens-correction\lens-correction-train-cleaned\20531c99-9511-4d7c-95cf-ac48036ed85a_g12_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\20531c99-9511-4d7c-95cf-ac48036ed85a_g12_generated.jpg
